2013-10-14 04:34:35	0.71	7
2013-10-14 04:49:35	0.71	7
2013-10-14 05:04:35	0.71	7
2013-10-14 05:19:35	0.71	7
2013-10-14 05:34:35	0.7	7
2013-10-14 05:49:35	0.7	8
2013-10-14 06:04:35	0.7	7
2013-10-14 06:19:35	0.7	7
2013-10-14 06:34:35	0.7	85
2013-10-14 06:49:35	0.7	7
2013-10-14 07:04:35	0.7	7
2013-10-14 07:19:35	0.7	7
2013-10-14 07:34:35	0.7	8
2013-10-14 07:49:35	0.7	8
2013-10-14 08:04:35	0.7	7
2013-10-14 08:19:35	0.7	8
2013-10-14 08:34:35	0.69	84
2013-10-14 08:49:35	0.69	83
2013-10-14 09:04:35	0.69	98
2013-10-14 09:19:35	0.69	95
2013-10-14 09:34:35	0.69	89
2013-10-14 09:49:35	0.69	81
2013-10-14 10:04:35	0.69	92
2013-10-14 10:19:35	0.69	90
2013-10-14 10:34:35	0.69	91
2013-10-14 10:49:35	0.69	91
2013-10-14 11:04:35	0.69	90
2013-10-14 11:19:35	0.69	99
2013-10-14 11:34:35	0.69	102
2013-10-14 11:49:35	0.68	103
2013-10-14 12:04:35	0.68	103
2013-10-14 12:19:35	0.68	90
2013-10-14 12:34:35	0.68	87
2013-10-14 12:49:35	0.68	89
2013-10-14 13:04:35	0.68	85
2013-10-14 13:19:35	0.68	100
2013-10-14 13:34:35	0.68	99
2013-10-14 13:49:35	0.68	98
2013-10-14 14:04:35	0.68	97
2013-10-14 14:19:35	0.68	95
2013-10-14 14:34:35	0.68	100
2013-10-14 14:49:35	0.68	93
2013-10-14 15:04:35	0.68	88
2013-10-14 15:19:35	0.67	102
2013-10-14 15:34:35	0.67	97
2013-10-14 15:49:35	0.67	99
2013-10-14 16:04:35	0.67	88
2013-10-14 16:19:35	0.67	98
2013-10-14 16:34:35	0.67	99
2013-10-14 16:49:35	0.67	96
2013-10-14 17:04:35	0.67	102
2013-10-14 17:19:35	0.67	90
2013-10-14 17:34:38	0.67	95
2013-10-14 17:49:35	0.67	75
2013-10-14 18:04:35	0.67	78
2013-10-14 18:19:36	0.67	80
2013-10-14 18:34:36	0.67	95
2013-10-14 18:49:39	0.66	17
2013-10-14 19:04:39	0.66	97
2013-10-14 19:19:39	0.66	98
2013-10-14 19:34:39	0.66	94
2013-10-14 19:49:39	0.66	87
2013-10-14 20:04:39	0.66	89
2013-10-14 20:19:36	0.66	88
2013-10-14 20:49:36	0.66	92
2013-10-14 21:04:36	0.66	90
2013-10-14 21:19:36	0.66	85
2013-10-14 21:34:36	0.66	84
2013-10-14 21:49:36	0.66	83
2013-10-14 22:04:36	0.66	92
2013-10-14 22:19:36	0.66	85
2013-10-14 22:34:36	0.65	84
2013-10-14 22:49:36	0.65	86
2013-10-14 23:04:36	0.65	93
2013-10-14 23:19:36	0.65	18
2013-10-14 23:34:36	0.65	15
2013-10-14 23:49:36	0.65	15
2013-10-15 00:04:36	0.65	16
2013-10-15 00:19:36	0.65	5
2013-10-15 00:34:36	0.65	5
2013-10-15 00:49:36	0.65	5
2013-10-15 01:04:36	0.65	5
2013-10-15 01:19:36	0.65	5
2013-10-15 01:34:36	0.65	5
2013-10-15 01:49:36	0.64	5
2013-10-15 02:04:39	0.64	5
2013-10-15 02:19:39	0.64	5
2013-10-15 02:34:39	0.64	5
2013-10-15 02:49:36	0.64	5
2013-10-15 03:04:39	0.64	6
2013-10-15 03:19:37	0.64	5
2013-10-15 03:34:39	0.64	5
2013-10-15 03:49:39	0.64	5
2013-10-15 04:04:39	0.64	5
2013-10-15 04:19:37	0.64	5
2013-10-15 04:34:39	0.64	5
2013-10-15 04:49:39	0.64	5
2013-10-15 05:04:39	0.63	5
2013-10-15 05:19:37	0.63	6
2013-10-15 05:34:39	0.63	5
2013-10-15 05:49:39	0.63	5
2013-10-15 06:04:39	0.63	5
2013-10-15 06:19:37	0.63	5
2013-10-15 06:34:39	0.63	5
2013-10-15 06:49:39	0.63	4
2013-10-15 07:04:39	0.63	5
2013-10-15 07:19:37	0.63	5
2013-10-15 07:34:39	0.62	5
2013-10-15 07:49:39	0.62	5
2013-10-15 08:04:39	0.62	15
2013-10-15 08:19:37	0.62	15
2013-10-15 08:34:39	0.62	15
2013-10-15 08:49:39	0.62	17
2013-10-15 09:04:36	0.61	14
2013-10-15 09:19:36	0.61	16
2013-10-15 09:34:36	0.61	16
2013-10-15 09:49:36	0.61	15
2013-10-15 10:04:36	0.61	98
2013-10-15 10:19:36	0.61	93
2013-10-15 10:34:36	0.61	89
2013-10-15 10:49:36	0.6	99
2013-10-15 11:04:36	0.6	91
2013-10-15 11:19:37	0.6	95
2013-10-15 11:34:36	0.59	91
2013-10-15 11:49:36	0.59	97
